case_type,issue_type,support_segment,zendesk_tier,channel,sales_territory,billing_region,zendesk_tickets,fin_only_resolved,support_contacts
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),NORAM,MENA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),NORAM,NORAM,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),Northern Europe,EEA,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),Singapore/ANZ,NORAM,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),Southern Europe,EEA,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),UAE,MENA,135,0,135
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),UAE,Mauritius,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),UK,Israel,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),UK,Mauritius,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),UK,NORAM,5,0,5
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),UK,UK,38,0,38
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),Unknown,Crypto,7,0,7
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),Unknown,EEA,21,0,21
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),Unknown,MENA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),Unknown,UK,12,0,12
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),WW,APAC,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),WW,EEA,7,0,7
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),WW,MENA,7,0,7
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),WW,Mauritius,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Email (Merchant),WW,WW,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),Central Europe,EEA,0,5,5
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),Crypto,Crypto,0,2,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),GCR,APAC,1,1,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),NORAM,Crypto,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),NORAM,EEA,0,1,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),NORAM,MENA,0,1,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),NORAM,NORAM,1,2,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),Northern Europe,EEA,1,3,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),Singapore/ANZ,NORAM,1,3,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),Southern Europe,EEA,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),UAE,APAC,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),UAE,MENA,2,20,22
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),UAE,Mauritius,0,1,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),UK,UK,2,6,8
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),Unknown,Crypto,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),Unknown,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Fin (Dashboard),WW,MENA,0,2,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,Central Europe,EEA,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,GCR,APAC,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,NORAM,MENA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,NORAM,NORAM,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,Northern Europe,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,Southern Europe,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,UAE,MENA,4,0,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,UK,UK,4,0,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,Ubble,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,Unknown,Crypto,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,Unknown,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,WW,EEA,8,0,8
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Other,WW,MENA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Central Europe,EEA,14,0,14
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Central Europe,Mauritius,4,0,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Crypto,Crypto,49,0,49
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,EU,EEA,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,GCR,APAC,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Issuing,EEA,6,0,6
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,KSA,MENA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,NORAM,EEA,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,NORAM,NORAM,74,0,74
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,NORAM,UK,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Northern Europe,EEA,15,0,15
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Singapore/ANZ,APAC,5,0,5
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Singapore/ANZ,NORAM,8,0,8
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Southern Europe,EEA,15,0,15
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Southern Europe,Mauritius,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,UAE,MENA,87,0,87
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,UAE,Mauritius,6,0,6
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,UAE,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,UAE,Unknown,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,UK,Crypto,4,0,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,UK,EEA,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,UK,Mauritius,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,UK,NORAM,6,0,6
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,UK,UK,138,0,138
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Ubble,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Unknown,Crypto,25,0,25
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Unknown,EEA,9,0,9
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Unknown,NORAM,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,Unknown,Unknown,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,WW,EEA,7,0,7
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,WW,MENA,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,WW,Mauritius,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,WW,NORAM,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 3,Webform & API,WW,WW,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),Central Europe,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),Central Europe,Mauritius,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),Crypto,Crypto,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),Mauritius,Mauritius,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),NORAM,Mauritius,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),UAE,MENA,10,0,10
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),UAE,Mauritius,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),UK,Mauritius,4,0,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),UK,UK,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),Unknown,MENA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),Unknown,Mauritius,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),Unknown,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),Unknown,Unknown,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Internal),WW,WW,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Central Europe,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Central Europe,Mauritius,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Crypto,Crypto,11,0,11
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),EU,UK,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),GCR,APAC,10,0,10
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Mauritius,Mauritius,19,0,19
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Mauritius,NORAM,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),NORAM,Mauritius,5,0,5
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),NORAM,NORAM,7,0,7
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),NORAM,UK,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Northern Europe,Mauritius,5,0,5
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),UAE,MENA,63,0,63
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),UAE,WW,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),UK,Crypto,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),UK,Mauritius,15,0,15
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),UK,UK,9,0,9
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Unknown,APAC,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Unknown,Crypto,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Unknown,EEA,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Unknown,MENA,5,0,5
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Unknown,Mauritius,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Unknown,NORAM,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),Unknown,UK,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),WW,EEA,6,0,6
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),WW,Mauritius,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),WW,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Email (Merchant),WW,WW,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Central Europe,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Central Europe,Mauritius,1,1,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Crypto,Crypto,0,3,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),EU,Mauritius,0,2,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Issuing,UK,0,2,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Mauritius,Mauritius,2,6,8
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),NORAM,NORAM,2,4,6
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),NORAM,UK,0,2,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Northern Europe,Mauritius,0,1,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Singapore/ANZ,APAC,0,1,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),UAE,MENA,5,18,23
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),UAE,Mauritius,0,4,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),UAE,WW,0,1,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),UK,Mauritius,0,5,5
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),UK,UK,2,5,7
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Unknown,APAC,0,3,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Unknown,Crypto,0,1,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Unknown,EEA,1,2,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Unknown,MENA,0,1,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Unknown,Mauritius,0,3,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Unknown,NORAM,1,2,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Unknown,UK,0,2,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),Unknown,Unknown,0,7,7
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Fin (Dashboard),WW,WW,0,1,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,Central Europe,Mauritius,4,0,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,Crypto,Crypto,6,0,6
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,GCR,APAC,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,Issuing,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,Mauritius,Mauritius,11,0,11
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,NORAM,Mauritius,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,NORAM,NORAM,4,0,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,NORAM,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,Northern Europe,Mauritius,15,0,15
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,Southern Europe,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,UAE,MENA,12,0,12
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,UAE,Mauritius,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,UK,Mauritius,9,0,9
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,UK,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,Unknown,APAC,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,Unknown,MENA,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,Unknown,NORAM,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,Unknown,WW,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,WW,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Other,WW,WW,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Central Europe,EEA,12,0,12
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Central Europe,Mauritius,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Crypto,APAC,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Crypto,Crypto,8,0,8
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,EU,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,EU,Mauritius,8,0,8
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,EU,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,GCR,APAC,12,0,12
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Issuing,UK,3,0,3
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,KSA,EEA,7,0,7
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,KSA,MENA,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Mauritius,Mauritius,15,0,15
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,NORAM,Mauritius,9,0,9
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,NORAM,NORAM,25,0,25
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,NORAM,UK,6,0,6
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Northern Europe,Mauritius,9,0,9
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Singapore/ANZ,NORAM,5,0,5
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Southern Europe,EEA,7,0,7
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,UAE,MENA,97,0,97
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,UAE,Mauritius,8,0,8
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,UK,APAC,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,UK,Mauritius,14,0,14
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,UK,UK,39,0,39
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Unknown,APAC,6,0,6
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Unknown,Crypto,9,0,9
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Unknown,EEA,6,0,6
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Unknown,MENA,23,0,23
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Unknown,Mauritius,9,0,9
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Unknown,NORAM,8,0,8
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,Unknown,UK,5,0,5
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,WW,EEA,2,0,2
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,WW,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Tier 4,Webform & API,WW,WW,14,0,14
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Unknown,Email (Internal),Northern Europe,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Unknown,Email (Merchant),Mauritius,Mauritius,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Unknown,Webform & API,Crypto,Crypto,4,0,4
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Unknown,Webform & API,Northern Europe,EEA,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Unknown,Webform & API,UK,UK,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Standard,Unknown,Webform & API,Unknown,NORAM,1,0,1
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Unmapped,Unknown,Email (Internal),Unknown,Unknown,77,0,77
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Unmapped,Unknown,Email (Merchant),Unknown,Unknown,154,0,154
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Unmapped,Unknown,Fin (Dashboard),Unknown,Unknown,0,20,20
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Unmapped,Unknown,Other,Unknown,Unknown,41,0,41
PAYMENTS (IN),Transaction status (non 3DS & Refunds),Unmapped,Unknown,Webform & API,Unknown,Unknown,63,0,63
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Internal),Southern Europe,EEA,1,0,1
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Internal),UK,APAC,1,0,1
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Internal),UK,UK,1,0,1
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Internal),WW,UK,1,0,1
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Merchant),Crypto,Crypto,25,0,25
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Merchant),Crypto,EEA,22,0,22
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Merchant),GCR,APAC,1,0,1
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Merchant),UAE,MENA,1,0,1
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Merchant),UK,Crypto,14,0,14
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Merchant),UK,UK,139,0,139
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Merchant),Unknown,Crypto,3,0,3
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Email (Merchant),WW,UK,4,0,4
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Fin (Dashboard),Crypto,Crypto,1,3,4
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Other,Crypto,EEA,1,0,1
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Other,UAE,MENA,2,0,2
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Other,UK,UK,5,0,5
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Webform & API,Crypto,Crypto,16,0,16
PAYOUTS,Bank Payouts,Enterprise,Tier 1,Webform & API,NORAM,Crypto,4,0,4
