case_type,issue_type,support_segment,zendesk_tier,channel,sales_territory,billing_region,zendesk_tickets,fin_only_resolved,support_contacts
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Email (Merchant),UK,UK,6,0,6
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Email (Merchant),Unknown,Crypto,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Email (Merchant),Unknown,NORAM,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Email (Merchant),Unknown,UK,3,0,3
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Email (Merchant),WW,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Fin (Dashboard),Crypto,Crypto,2,1,3
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Fin (Dashboard),GCR,APAC,0,2,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Fin (Dashboard),Mauritius,UK,0,3,3
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Fin (Dashboard),NORAM,Crypto,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Fin (Dashboard),NORAM,NORAM,1,1,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Fin (Dashboard),NORAM,UK,1,1,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Fin (Dashboard),UAE,MENA,0,5,5
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Fin (Dashboard),WW,APAC,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Fin (Dashboard),WW,EEA,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Fin (Dashboard),WW,Mauritius,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Other,Crypto,Crypto,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Other,GCR,APAC,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Other,UK,UK,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Other,WW,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,Crypto,Crypto,4,0,4
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,GCR,APAC,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,Mauritius,UK,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,NORAM,UK,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,Southern Europe,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,UAE,MENA,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,UK,Crypto,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,Unknown,Crypto,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,Unknown,UK,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,WW,APAC,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 1,Webform & API,WW,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),Central Europe,EEA,3,0,3
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),Crypto,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),Crypto,Crypto,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),GCR,APAC,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),KSA,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),NORAM,Crypto,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),Northern Europe,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),Southern Europe,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),UAE,MENA,6,0,6
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),UK,UK,9,0,9
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),Unknown,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Internal),WW,UK,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),Central Europe,EEA,7,0,7
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),Crypto,Crypto,6,0,6
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),GCR,APAC,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),NORAM,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),NORAM,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),NORAM,UK,6,0,6
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),Singapore/ANZ,APAC,3,0,3
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),Southern Europe,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),UAE,MENA,19,0,19
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),UK,UK,8,0,8
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),Unknown,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),Unknown,NORAM,9,0,9
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),Unknown,UK,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),WW,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Email (Merchant),WW,UK,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),Central Europe,EEA,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),Crypto,Crypto,1,1,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),GCR,APAC,0,2,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),Issuing,UK,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),NORAM,EEA,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),NORAM,UK,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),Northern Europe,EEA,0,4,4
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),Singapore/ANZ,APAC,0,2,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),Southern Europe,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),UAE,MENA,0,4,4
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),UK,UK,0,8,8
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Fin (Dashboard),WW,MENA,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Other,Central Europe,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Other,NORAM,UK,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Other,Southern Europe,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Other,UAE,MENA,3,0,3
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Other,Unknown,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Other,WW,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Webform & API,Central Europe,EEA,8,0,8
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Webform & API,NORAM,NORAM,3,0,3
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Webform & API,NORAM,UK,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Webform & API,Northern Europe,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Webform & API,UAE,MENA,5,0,5
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Webform & API,UK,UK,9,0,9
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Webform & API,Unknown,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Webform & API,WW,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 2,Webform & API,WW,UK,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Email (Internal),Central Europe,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Email (Internal),GCR,APAC,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Email (Internal),NORAM,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Email (Internal),UAE,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Email (Internal),UK,UK,4,0,4
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Email (Internal),WW,Israel,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Email (Merchant),GCR,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Email (Merchant),UAE,MENA,7,0,7
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Email (Merchant),WW,Israel,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Fin (Dashboard),Central Europe,EEA,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Fin (Dashboard),UAE,MENA,0,1,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Other,WW,Israel,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Webform & API,GCR,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 3,Webform & API,UK,UK,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Tier 4,Email (Merchant),UAE,MENA,2,0,2
DATA AND ANALYTICS,Reporting,Enterprise,Tier 4,Other,UAE,MENA,3,0,3
DATA AND ANALYTICS,Reporting,Enterprise,Tier 4,Webform & API,UK,UK,1,0,1
DATA AND ANALYTICS,Reporting,Enterprise,Unknown,Email (Merchant),NORAM,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),Crypto,Crypto,4,0,4
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),GCR,APAC,6,0,6
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),NORAM,NORAM,3,0,3
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),NORAM,UK,4,0,4
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),SAT,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),Singapore/ANZ,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),Singapore/ANZ,NORAM,2,0,2
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),Southern Europe,EEA,3,0,3
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),UAE,MENA,7,0,7
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),UK,UK,2,0,2
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),Unknown,UK,2,0,2
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),WW,APAC,4,0,4
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),WW,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),WW,UK,4,0,4
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Internal),WW,WW,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),Crypto,Crypto,5,0,5
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),GCR,APAC,6,0,6
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),NORAM,UK,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),UAE,MENA,10,0,10
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),UK,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),Unknown,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),Unknown,UK,3,0,3
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),WW,APAC,3,0,3
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),WW,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),WW,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Email (Merchant),WW,UK,4,0,4
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Fin (Dashboard),Crypto,Crypto,0,2,2
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Fin (Dashboard),GCR,APAC,0,1,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Fin (Dashboard),Northern Europe,EEA,0,1,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Fin (Dashboard),UAE,MENA,1,2,3
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Fin (Dashboard),UK,Crypto,0,2,2
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Fin (Dashboard),UK,EEA,0,2,2
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Fin (Dashboard),UK,UK,0,4,4
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Fin (Dashboard),WW,EEA,0,1,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Other,GCR,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Other,Singapore/ANZ,NORAM,2,0,2
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Other,UAE,MENA,4,0,4
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Other,WW,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Other,WW,UK,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Webform & API,NORAM,NORAM,3,0,3
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Webform & API,NORAM,UK,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Webform & API,SAT,SAT,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Webform & API,UAE,MENA,3,0,3
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Webform & API,UK,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Webform & API,UK,UK,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Webform & API,WW,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Premium,Tier 1,Webform & API,WW,WW,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 2,Email (Internal),NORAM,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 2,Email (Internal),Singapore/ANZ,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 2,Email (Merchant),GCR,Crypto,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 2,Fin (Dashboard),Crypto,Crypto,0,2,2
DATA AND ANALYTICS,Reporting,Standard,Tier 2,Fin (Dashboard),GCR,APAC,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 2,Fin (Dashboard),Mauritius,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 2,Fin (Dashboard),NORAM,NORAM,1,2,3
DATA AND ANALYTICS,Reporting,Standard,Tier 2,Fin (Dashboard),UK,UK,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 2,Webform & API,UAE,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Internal),Central Europe,EEA,3,0,3
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Internal),Crypto,Crypto,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Internal),GCR,APAC,4,0,4
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Internal),NORAM,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Internal),Southern Europe,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Internal),UAE,MENA,6,0,6
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Internal),UK,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Internal),UK,UK,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Internal),Unknown,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Internal),Unknown,UK,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),Crypto,Crypto,3,0,3
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),GCR,APAC,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),KSA,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),NORAM,Israel,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),NORAM,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),Northern Europe,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),Southern Europe,EEA,3,0,3
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),UAE,MENA,12,0,12
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),UAE,Mauritius,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),UK,UK,3,0,3
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),Ubble,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),Unknown,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),Unknown,UK,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Email (Merchant),WW,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),Crypto,Crypto,3,3,6
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),GCR,APAC,0,3,3
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),NORAM,Israel,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),Northern Europe,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),Singapore/ANZ,NORAM,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),Southern Europe,EEA,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),UAE,MENA,2,14,16
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),UK,UK,1,5,6
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),Unknown,EEA,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),Unknown,UK,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Fin (Dashboard),WW,MENA,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Other,Crypto,Crypto,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Other,WW,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,Central Europe,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,NORAM,Israel,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,NORAM,NORAM,3,0,3
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,NORAM,UK,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,Southern Europe,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,UAE,APAC,7,0,7
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,UAE,MENA,8,0,8
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,UAE,Mauritius,3,0,3
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,Ubble,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,Unknown,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 3,Webform & API,WW,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Internal),Crypto,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Internal),Mauritius,Mauritius,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Internal),UAE,MENA,6,0,6
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Internal),UAE,Mauritius,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Internal),UK,Mauritius,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Internal),UK,UK,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Internal),Unknown,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),Central Europe,Mauritius,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),GCR,APAC,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),Mauritius,Mauritius,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),NORAM,Mauritius,3,0,3
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),NORAM,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),Singapore/ANZ,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),UAE,MENA,7,0,7
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),UAE,Mauritius,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),UK,UK,5,0,5
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),Unknown,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),Unknown,UK,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Email (Merchant),WW,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),Crypto,APAC,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),Crypto,Crypto,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),Issuing,Mauritius,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),Issuing,UK,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),KSA,EEA,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),Mauritius,Mauritius,0,5,5
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),NORAM,Mauritius,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),NORAM,NORAM,0,4,4
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),NORAM,UK,1,2,3
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),Southern Europe,EEA,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),UAE,MENA,1,4,5
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),UK,UK,0,5,5
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),Unknown,APAC,1,3,4
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),Unknown,EEA,0,2,2
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),Unknown,Unknown,0,1,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Fin (Dashboard),WW,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Other,Central Europe,Mauritius,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Other,EU,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Other,GCR,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Other,NORAM,UK,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Other,UAE,MENA,5,0,5
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Other,UAE,UK,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Other,UK,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Other,UK,UK,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Other,Unknown,Crypto,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,Central Europe,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,Crypto,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,Crypto,Crypto,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,EU,EEA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,GCR,APAC,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,Mauritius,Mauritius,3,0,3
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,NORAM,Mauritius,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,NORAM,NORAM,6,0,6
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,NORAM,UK,5,0,5
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,UAE,MENA,4,0,4
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,UAE,Mauritius,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,UK,Mauritius,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,UK,UK,8,0,8
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,Unknown,APAC,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,Unknown,Crypto,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,Unknown,MENA,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,Unknown,NORAM,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,Unknown,UK,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,WW,Mauritius,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Tier 4,Webform & API,WW,WW,3,0,3
DATA AND ANALYTICS,Reporting,Standard,Unknown,Email (Internal),Mauritius,Mauritius,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Unknown,Email (Merchant),Northern Europe,EEA,2,0,2
DATA AND ANALYTICS,Reporting,Standard,Unknown,Fin (Dashboard),UK,UK,1,0,1
DATA AND ANALYTICS,Reporting,Standard,Unknown,Other,Northern Europe,EEA,1,0,1
